CODICE STS,DESCRIZIONE STS,CODICE CATALOGO,DESCRZIONE CATALOGO,GG ATTESA MEDI,MESE,ANNO
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.1,Tac dell'addome superiore,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.2,Tac dell'addome superiore, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.2,Tac dell'addome superiore, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.2,Tac dell'addome superiore, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.2,Tac dell'addome superiore, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.2,Tac dell'addome superiore, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.3,Tac dell'addome inferiore,50,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.3,Tac dell'addome inferiore,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.3,Tac dell'addome inferiore,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.3,Tac dell'addome inferiore,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.3,Tac dell'addome inferiore,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.4,Tac dell'addome inferiore, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.4,Tac dell'addome inferiore, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.4,Tac dell'addome inferiore, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.4,Tac dell'addome inferiore, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.4,Tac dell'addome inferiore, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.5,Tac dell'addome completo,50,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.5,Tac dell'addome completo,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.5,Tac dell'addome completo,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.5,Tac dell'addome completo,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.5,Tac dell'addome completo,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.6,Tac dell'addome completo, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.6,Tac dell'addome completo, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.6,Tac dell'addome completo, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.6,Tac dell'addome completo, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.01.6,Tac dell'addome completo, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.38.5,Tac del bacino e articolazioni sacro-iliache,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.38.5,Tac del bacino e articolazioni sacro-iliache,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.38.5,Tac del bacino e articolazioni sacro-iliache,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.38.5,Tac del bacino e articolazioni sacro-iliache,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.38.5,Tac del bacino e articolazioni sacro-iliache,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.72.6,Ecocardiografia,21,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.73.5,Eco(color)doppler dei tronchi sovraortici,9,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88.73.5,Eco(color)doppler dei tronchi sovraortici,52,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.0,Tac del rachide cervicale e dello speco vertebrale,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.0,Tac del rachide cervicale e dello speco vertebrale,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.0,Tac del rachide cervicale e dello speco vertebrale,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.0,Tac del rachide cervicale e dello speco vertebrale,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.0,Tac del rachide cervicale e dello speco vertebrale,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.1,Tac del rachide dorsale e dello speco vertebrale,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.1,Tac del rachide dorsale e dello speco vertebrale,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.1,Tac del rachide dorsale e dello speco vertebrale,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.1,Tac del rachide dorsale e dello speco vertebrale,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.1,Tac del rachide dorsale e dello speco vertebrale,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.2,Tac del lombo - sacrale e dello speco vertebrale,45,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.2,Tac del lombo - sacrale e dello speco vertebrale,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.2,Tac del lombo - sacrale e dello speco vertebrale,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.2,Tac del lombo - sacrale e dello speco vertebrale,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88381.2,Tac del lombo - sacrale e dello speco vertebrale,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.0,Tac del rachide cervicale e dello speco vertebrale, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.0,Tac del rachide cervicale e dello speco vertebrale, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.0,Tac del rachide cervicale e dello speco vertebrale, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.0,Tac del rachide cervicale e dello speco vertebrale, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.0,Tac del rachide cervicale e dello speco vertebrale, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.1,Tac del rachide dorsale e dello speco vertebrale, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.1,Tac del rachide dorsale e dello speco vertebrale, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.1,Tac del rachide dorsale e dello speco vertebrale, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.1,Tac del rachide dorsale e dello speco vertebrale, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.1,Tac del rachide dorsale e dello speco vertebrale, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.2,Tac del lombo - sacrale e dello speco vertebrale, senza e con contrasto,69,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.2,Tac del lombo - sacrale e dello speco vertebrale, senza e con contrasto,29,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.2,Tac del lombo - sacrale e dello speco vertebrale, senza e con contrasto,70,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.2,Tac del lombo - sacrale e dello speco vertebrale, senza e con contrasto,51,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88382.2,Tac del lombo - sacrale e dello speco vertebrale, senza e con contrasto,42,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.0,Ecografia del collo per linfonodi,79,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.0,Ecografia del collo per linfonodi,59,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.0,Ecografia del collo per linfonodi,163,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.1,Ecografia ghiandole salivari,79,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.1,Ecografia ghiandole salivari,59,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.1,Ecografia ghiandole salivari,163,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.2,Ecografia tiroide - paratiroidi,59,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88714.2,Ecografia tiroide - paratiroidi,163,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88741.0,Ecografia dell'addome superiore,9,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88741.0,Ecografia dell'addome superiore,63,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88741.0,Ecografia dell'addome superiore,165,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88751.0,Ecografia dell'addome inferiore,9,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88751.0,Ecografia dell'addome inferiore,63,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88751.0,Ecografia dell'addome inferiore,165,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88756.0,Ecografia dell'addome completo,9,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88756.0,Ecografia dell'addome completo,63,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88756.0,Ecografia dell'addome completo,165,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,15,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,56,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,52,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,15,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,56,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,52,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,15,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,56,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,52,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,15,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,56,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,52,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88911.0,RM cervello e tronco encefalico,28,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88912.0,RM cervello e tronco encefalico, senza e con contrasto,28,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.0,RM colonna cervicale,3,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.0,RM colonna cervicale,63,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.0,RM colonna cervicale,59,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.1,RM colonna toracica,3,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.1,RM colonna toracica,63,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.1,RM colonna toracica,59,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.2,RM colonna lombo sacrale,3,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.2,RM colonna lombo sacrale,63,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,8893.2,RM colonna lombo sacrale,59,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.0,RM colonna cervicale, senza e con contrasto,28,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.0,RM colonna cervicale, senza e con contrasto,63,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.0,RM colonna cervicale, senza e con contrasto,59,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.1,RM colonna toracica, senza e con contrasto,28,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.1,RM colonna toracica, senza e con contrasto,63,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.1,RM colonna toracica, senza e con contrasto,59,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.2,RM colonna lombo sacrale, senza e con contrasto,28,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.2,RM colonna lombo sacrale, senza e con contrasto,63,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,88931.2,RM colonna lombo sacrale, senza e con contrasto,59,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,89371.0,Spirometria semplice,99,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,89371.0,Spirometria semplice,191,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,89371.0,Spirometria semplice,233,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,79,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,87,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,87,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,94,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,122,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,101,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,108,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,32,8,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.06,Visita chirurgica vascolare,87,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,17,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,17,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,22,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,50,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,10,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,10,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,9,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,14,8,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.13,Visita ortopedica,10,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,7,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,11,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,11,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,4,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,7,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,4,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,1,8,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.18,Visita urologica,9,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,23,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,100,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,99,3,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,114,4,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,120,5,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,59,6,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,120,7,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,120,8,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.19,Visita dermatologica,120,9,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.21,Visita gastroenterologica,254,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.21,Visita gastroenterologica,304,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.23,Visita pneumologica,99,1,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.23,Visita pneumologica,191,2,2024
001290,CENTRO ORTOPEDICO DI QUADRANTE,897.23,Visita pneumologica,233,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,43,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,37,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,44,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,51,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,30,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,30,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,37,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.1,Mammografia bilaterale, in 2 proiezioni,30,9,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,43,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,37,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,44,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,51,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,30,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,30,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,37,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,87.37.2,Mammografia monolaterale, in 2 proiezioni,30,9,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,15,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,18,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,21,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,18,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,18,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,22,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,29,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,18,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.72.6,Ecocardiografia,14,9,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,6,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,7,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,50,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,7,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,14,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.1,Ecografia mammaria bilaterale,14,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,6,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,7,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,50,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,7,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,14,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.2,Ecografia della mammella - monolaterale,14,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,30,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,3,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,226,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,234,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,213,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,220,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88.73.5,Eco(color)doppler dei tronchi sovraortici,54,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,6,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,7,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,50,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,7,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,14,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.0,Ecografia del collo per linfonodi,14,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,6,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,7,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,50,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,7,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,14,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.1,Ecografia ghiandole salivari,14,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,42,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,50,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,70,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,36,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,92,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88714.2,Ecografia tiroide - paratiroidi,36,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,6,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,7,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,50,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,7,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,14,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88741.0,Ecografia dell'addome superiore,14,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,6,1,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,7,2,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,50,3,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,7,4,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,127,5,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,14,6,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,71,7,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88751.0,Ecografia dell'addome inferiore,14,8,2024
500069,IST. RIABILITATIVO RAFFAELE GAROFALO,88756.0,Ecografia dell'addome completo,6,1,2024
