codice_regione;regione;codice_azienda_sanitaria_asl;azienda_sanitaria_ASL ;codice_struttura;denominazione_struttura;indirizzo_struttura;latitudine;longitudine;tipo_apparecchiatura;cod_classificazione_cnd;descrizione_cnd;num_apparecchiature;num_app_disponibili;caratteristiche
120;LAZIO;906;POLICLINICO U. I;120906;POLICLINICO U. I;VIALE DEL POLICLINICO 155 - 00161 - Roma (RM);41.9087159;12.5122119;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;906;POLICLINICO U. I;120906;POLICLINICO U. I;VIALE DEL POLICLINICO 155 - 00161 - Roma (RM);41.9087159;12.5122119;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;4;4;2 con tavolo portapaziente HIFU
120;LAZIO;906;POLICLINICO U. I;120906;POLICLINICO U. I;VIALE DEL POLICLINICO 155 - 00161 - Roma (RM);41.9087159;12.5122119;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;1;1; 
120;LAZIO;906;POLICLINICO U. I;120906;POLICLINICO U. I;VIALE DEL POLICLINICO 155 - 00161 - Roma (RM);41.9087159;12.5122119;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;3;3;1 con tavolo portapaziente bariatrico
120;LAZIO;906;POLICLINICO U. I;120906;POLICLINICO U. I;VIALE DEL POLICLINICO 155 - 00161 - Roma (RM);41.9087159;12.5122119;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;6;6;0 con tavolo portapaziente bariatrico
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;ACC;Z11010102;ACCELERATORI LINEARI AD ENERGIA MEDIA E MULTIPLA;1;1; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;ACC;Z11010103;ACCELERATORI LINEARI AD ENERGIA ALTA E MULTIPLA;2;2; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;ACC;Z11010104;ACCELERATORI LINEARI INTRAOPERATORI;1;1; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;ANG;Z11030103;ANGIOGRAFI BIPLANARI;1;1; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;GTT;Z11020201;SISTEMI TC/GAMMA CAMERA;1;1; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;MMI;Z11030202;MAMMOGRAFI DIGITALI;4;4; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;PET;Z11020301;SISTEMI TC/PET;2;2; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;3;3; 
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;2;1 con tavolo portapaziente bariatrico
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;2;1 con tavolo portapaziente bariatrico
120;LAZIO;908;ISTITUTI FISIOTERAPICI OSPITALIERI;12090801;IFO - ISTITUTO REGINA ELENA;VIA ELIO CHIANESI - 00144 - Roma (RM);41.8011591;12.4475762;TAC;Z11030606;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI ;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;909;I.R.C.C.S. S. LUCIA;120909;I.R.C.C.S. S. LUCIA;VIA ARDEATINA 306 - 00179 - Roma (RM);41.84288189999999;12.515552999999954;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;909;I.R.C.C.S. S. LUCIA;120909;I.R.C.C.S. S. LUCIA;VIA ARDEATINA 306 - 00179 - Roma (RM);41.84288189999999;12.515552999999954;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;909;I.R.C.C.S. S. LUCIA;120909;I.R.C.C.S. S. LUCIA;VIA ARDEATINA 306 - 00179 - Roma (RM);41.84288189999999;12.515552999999954;RMN;Z11050103;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO SUPERIORE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;909;I.R.C.C.S. S. LUCIA;120909;I.R.C.C.S. S. LUCIA;VIA ARDEATINA 306 - 00179 - Roma (RM);41.84288189999999;12.515552999999954;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 0.5T E INFERIORE O UGUALE A 3.0T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;909;I.R.C.C.S. S. LUCIA;120909;I.R.C.C.S. S. LUCIA;VIA ARDEATINA 306 - 00179 - Roma (RM);41.84288189999999;12.515552999999954;RMN;Z11050106;TOMOGRAFI PER STUDI SPECIALI E RICERCA (INTENSITA' DI CAMPO SUPERIORE A 3T);1;1;0 con tavolo portapaziente HIFU
120;LAZIO;909;I.R.C.C.S. S. LUCIA;120909;I.R.C.C.S. S. LUCIA;VIA ARDEATINA 306 - 00179 - Roma (RM);41.84288189999999;12.515552999999954;TAC;Z11030604;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;910;IRCCS SAN RAFFAELE PISANA;120910;IRCCS SAN RAFFAELE PISANA;VIA DELLA PISANA 235 - 00163 - Roma (RM);41.87664460000001;12.4158693;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;910;IRCCS SAN RAFFAELE PISANA;120910;IRCCS SAN RAFFAELE PISANA;VIA DELLA PISANA 235 - 00163 - Roma (RM);41.87664460000001;12.4158693;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;910;IRCCS SAN RAFFAELE PISANA;120910;IRCCS SAN RAFFAELE PISANA;VIA DELLA PISANA 235 - 00163 - Roma (RM);41.87664460000001;12.4158693;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;910;IRCCS SAN RAFFAELE PISANA;120910;IRCCS SAN RAFFAELE PISANA;VIA DELLA PISANA 235 - 00163 - Roma (RM);41.87664460000001;12.4158693;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;ACC;Z11010101;ACCELERATORI LINEARI AD ENERGIA SINGOLA;1;1; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;ACC;Z11010103;ACCELERATORI LINEARI AD ENERGIA ALTA E MULTIPLA;3;3; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;3;3; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;GTT;Z11020201;SISTEMI TC/GAMMA CAMERA;1;1; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;PET;Z11020301;SISTEMI TC/PET;1;1; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;3;3;0 con tavolo portapaziente HIFU
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;2;2; 
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;TAC;Z11030605;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI ;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;2;2;0 con tavolo portapaziente bariatrico
120;LAZIO;915;POLICL. UNIV. CAMPUS BIO MEDICO;120915;POLICL. UNIV. CAMPUS BIO MEDICO;Via Alvaro del Portillo 200 - 00128 - Roma (RM);41.7707164;12.4697662;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;918;INMI 'L.SPALLANZANI' - IRCCS;120918;INMI 'L.SPALLANZANI' - IRCCS;VIA PORTUENSE,292 - 00149 - Roma (RM);41.8669076;12.4585462;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;918;INMI 'L.SPALLANZANI' - IRCCS;120918;INMI 'L.SPALLANZANI' - IRCCS;VIA PORTUENSE,292 - 00149 - Roma (RM);41.8669076;12.4585462;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;918;INMI 'L.SPALLANZANI' - IRCCS;120918;INMI 'L.SPALLANZANI' - IRCCS;VIA PORTUENSE,292 - 00149 - Roma (RM);41.8669076;12.4585462;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;2;2;2 con tavolo portapaziente bariatrico
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;ACC;Z11010102;ACCELERATORI LINEARI AD ENERGIA MEDIA E MULTIPLA;3;3; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;4;4; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;GTT;Z11020201;SISTEMI TC/GAMMA CAMERA;1;1; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;PET;Z11020301;SISTEMI TC/PET;1;1; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;1;1; 
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;TAC;Z11030606;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI ;1;2;0 con tavolo portapaziente bariatrico
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;2;0 con tavolo portapaziente bariatrico
120;LAZIO;919;AZIENDA OSPEDALIERA SANT`ANDREA;120919;AZIENDA OSPEDALIERA SANT`ANDREA;VIA DI GROTTAROSSA 1035 - 1039 - 00189 - Roma (RM);;;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;ACC;Z11010103;ACCELERATORI LINEARI AD ENERGIA ALTA E MULTIPLA;3;3; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;4;4; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;ANG;Z11030103;ANGIOGRAFI BIPLANARI;1;1; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;GTT;Z11020201;SISTEMI TC/GAMMA CAMERA;1;1; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;MMI;Z11030202;MAMMOGRAFI DIGITALI;5;5; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;PET;Z11020301;SISTEMI TC/PET;2;2; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;2;2;2 con tavolo portapaziente HIFU
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;2;2; 
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;120920;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;VIALE OXFORD , 81 - 00133 - Roma (RM);41.8592069;12.6309504;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;2;2;0 con tavolo portapaziente bariatrico
